"","x"
"523",81.8401654236845
"524",64.9706566464858
"525",39.53685069169
"526",28.0027680900683
"527",15.3267291003354
"528",3.85394641700058
"529",5.14100080862072
"530",0
"531",0
"532",0
"533",0
"534",0
"535",11.067319829819
"536",33.4909565344568
"537",104.102639533351
"538",149.149068889849
"539",167.323948705915
"540",69.3069096256841
"541",148.561809563984
"542",120.209188285755
"543",111.488822883767
"544",110.054378948055
"545",105.634276222885
"546",82.6382482228054
"547",74.685708448527
"548",52.060876381387
"549",30.5665931282461
"550",12.8334013522417
"551",3.48609595954618
"552",0
"553",2.11979928042218
"554",0
"555",0
"556",0
"557",0
"558",0
"559",5.4370896953374
"560",17.7890499086325
"561",73.1942456954454
"562",127.809846255199
"563",109.125059569552
"564",162.410972047173
"565",108.306306668649
"566",123.940127542627
"567",109.029661477529
"568",137.891220852465
"569",114.06222175477
"570",105.587838515071
"571",87.763456191228
"572",81.981592705765
"573",53.8912406063042
"574",21.1540999794669
"575",11.481097106332
"576",0.874582263452291
"577",2.85350072994161
"578",0.264352258821658
"579",0
"580",0
"581",0
"582",0
"583",3.10672845071929
"584",12.7586843456521
"585",64.95216105315
"586",137.959959287433
"587",157.193846525257
"588",98.0887426171602
"589",123.325648498891
"590",138.240237631602
"591",142.560843756266
"592",137.715921568068
"593",102.773485701594
"594",60.0516907906717
"595",58.0239782354952
"596",59.5614725578798
"597",56.1055601692621
"598",37.9402476205777
"599",8.47314671888834
"600",0
"601",0
"602",0
"603",0
"604",0
"605",0
"606",0
"607",2.55652285089216
"608",16.8883032642646
"609",48.88684636729
"610",89.7925541275913
"611",88.9005807381813
"612",79.0954308828809
"613",142.325697554041
"614",137.062988119123
"615",129.204833853824
"616",93.8324203006726
"617",66.8008386521138
"618",68.8692225823796
"619",58.2206834174544
"620",18.5066835169368
"621",4.308830132331
"622",0
"623",0
"624",0
"625",2.26938576239928
"626",0.194475674137792
"627",0
"628",0
"629",0
"630",0
"631",0.998529730073313
"632",1.01406267450027
"633",0.414602536495884
"634",0
"635",10.4498489239778
"636",13.2490888579986
"637",0
"638",1.37940975949339
"639",9.0298252837287
"640",4.660330644145
"641",3.75858490528992
"642",1.68648577161997
"643",0
"644",0
"645",0
"646",0
"647",0
"648",1.38072478911567
"649",5.54178320421596
"650",2.27385062790164
"651",0.752059708929157
"652",0.395923917608969
"653",0.226963631204938
"654",0.224131895368788
"655",1.2686094062282
"656",1.3022374159089
"657",0.65321123783818
"658",0
"659",8.42295279270446
"660",9.57339390055196
"661",0
"662",1.95350831229414
"663",8.2383566167681
"664",4.33916589127009
"665",3.98590430291924
"666",1.71895992688415
"667",0
"668",0
"669",0
"670",0
"671",0
"672",1.29697162327316
"673",0
"674",0
"675",0
"676",0.405765890589862
"677",2.3452730278178
"678",2.30847103794204
"679",7.17828457638343
"680",31.9043969683804
"681",95.4098516580971
"682",112.488917900082
"683",134.321233260381
"684",99.4348271945008
"685",154.994505555495
"686",124.688164677083
"687",108.905170396409
"688",126.758349510577
"689",110.966840569613
"690",78.5185117777816
"691",81.7352645444223
"692",84.6976834681964
"693",34.8683588573841
"694",29.3011344572197
"695",19.1501871832706
"696",3.53207093191654
"697",4.11150619951213
"698",0
"699",0
"700",0
"701",0
"702",0
"703",12.1111420475028
"704",34.4246281203274
"705",88.5979789898547
"706",156.576457769027
"707",172.083622008261
"708",84.0838354049862
"709",124.742478817886
"710",113.400847139675
"711",125.107421866758
"712",131.763159805324
"713",98.0715073188582
"714",109.819248257823
"715",87.5115191211515
"716",60.2961225281528
"717",28.9520162527154
"718",13.4224185298577
"719",3.52465005345145
"720",0
"721",2.53406480339531
"722",0
"723",0
"724",0
"725",0
"726",0
"727",5.1600264705321
"728",16.2607212122866
"729",65.0813795696995
"730",120.9106069985
"731",109.077152557136
"732",134.622932024008
"733",135.446022807005
"734",118.678316424188
"735",134.275913408064
"736",123.670997715005
"737",118.055454863861
"738",83.299482585511
"739",91.2792601591325
"740",94.3143379851076
"741",57.1023935305994
"742",21.6000352140224
"743",8.85551174959205
"744",0.833005286655307
"745",2.67780360550699
"746",0.272675105466272
"747",0
"748",0
"749",0
"750",0
"751",2.41979992151463
"752",15.8116061301373
"753",69.8157140932786
"754",147.707738964529
"755",160.188085275755
"756",107.412200024569
"757",140.81357500101
"758",120.877797795846
"759",122.671071155039
"760",132.510768466919
"761",110.356857350327
"762",79.2125707259981
"763",54.281965496581
"764",52.9228013938207
"765",58.0514639585003
"766",35.0548731175483
"767",7.43264302948394
"768",0
"769",0
"770",0
"771",0
"772",0
"773",0
"774",0
"775",2.834466872232
"776",13.660582756068
"777",46.0003231881098
"778",94.6291955231141
"779",94.8406302595612
"780",81.4017469336198
"781",131.938188008979
"782",134.564501682585
"783",111.264978850683
"784",105.345676729245
"785",65.3317368760106
"786",73.3870172414237
"787",54.6817763687464
"788",17.8512608063407
"789",4.01359729082308
"790",0
"791",0
"792",0
"793",2.30722288892194
"794",0.176520863878253
"795",0
"796",0
"797",0
"798",0
"799",0.988239878110932
"800",1.13901212057016
"801",0.392663652361293
"802",0
"803",10.8651107885841
"804",11.8107071364508
"805",0
"806",1.62567039332498
"807",9.02164313063946
"808",4.06135414035578
"809",4.06448432661103
"810",1.42701059832924
"811",0
"812",0
"813",0
"814",0
"815",0
"816",1.44842250959437
"817",4.20009249421777
"818",2.14892872011921
"819",0.805965646259553
"820",0.381334278710646
"821",0.191559336091064
"822",0.188065660691217
"823",1.30558368969448
"824",1.28009345999267
"825",0.520734737342672
"826",0
"827",7.06986098905601
"828",10.0564625498883
"829",0
"830",2.18520155154826
"831",7.75834103984318
"832",4.85060523377869
"833",4.24125927819696
"834",1.37961269142572
"835",0
"836",0
"837",0
"838",0
"839",0
"840",1.4354779692358
"841",0
"842",0
"843",0
"844",0.393114944439971
"845",2.63309148547982
"846",3.06359544622943
"847",6.98751097673706
"848",32.9352961145038
"849",93.447914817027
"850",127.697459886422
"851",151.457503757628
"852",89.5503266781539
"853",124.763898742416
"854",138.798139861421
"855",125.353575418102
"856",123.262951414486
"857",99.2339785062243
"858",81.6679734923329
"859",83.8826103530038
"860",69.6943243499781
"861",33.8756917859381
"862",25.8640050826436
"863",16.2341253054056
"864",3.26646349865997
"865",5.20529203920105
"866",0
"867",0
"868",0
"869",0
"870",0
"871",10.3903448800634
"872",38.8976870188792
"873",78.7501318142273
"874",139.428902052361
"875",159.105225286814
"876",84.211741459063
"877",123.878552260585
"878",133.137440338539
"879",109.74140919498
"880",137.620471828189
"881",100.177578460745
"882",95.9018604844629
"883",87.7371826995675
"884",65.4552957966051
"885",30.3495436824429
"886",14.23487822793
"887",3.48072107141433
"888",0
"889",2.06853034414683
"890",0
"891",0
"892",0
"893",0
"894",0
"895",5.60946293958255
"896",16.1208941700104
"897",71.9612544113086
"898",117.648402338627
"899",123.783299375058
"900",150.247606150861
"901",135.478119393774
"902",107.860944797886
"903",138.910376900813
"904",138.36043768594
"905",100.564902521041
"906",95.5784787859957
"907",90.6276356212334
"908",77.8137987940459
"909",44.9058991014463
"910",26.1793969119897
"911",9.6135637546981
"912",0.90349883708601
"913",2.5233906569711
"914",0.279332083392541
"915",0
"916",0
"917",0
"918",0
"919",2.49330164915832
"920",14.7575616720773
"921",75.321388368801
"922",154.003765010637
"923",132.728796022865
"924",107.039594161192
"925",153.402762159418
"926",127.180063399689
"927",142.741534561916
"928",115.18550789109
"929",89.9542144901985
"930",75.4021015315674
"931",58.718082119593
"932",65.0268302440587
"933",54.5695439617344
"934",34.7730627497147
"935",7.54705637937295
"936",0
"937",0
"938",0
"939",0
"940",0
"941",0
"942",0
"943",2.76563356356044
"944",13.5091891305628
"945",48.3314304026595
"946",86.6387078230958
"947",92.0167774501273
"948",71.8285304355994
"949",141.219129665918
"950",149.199426593315
"951",129.120693066201
"952",85.1528586278018
"953",61.595823583116
"954",57.5847319120839
"955",53.2205707559881
"956",19.7469445749971
"957",4.19335411278333
"958",0
"959",0
"960",0
"961",2.37491342778405
"962",0.173821724266465
"963",0
"964",0
"965",0
"966",0
"967",0.877118060152202
"968",1.23674214444027
"969",0.434642425965307
"970",0
"971",11.7814739731055
"972",13.7754610799019
"973",0
"974",1.52420077564364
"975",8.97353765906173
"976",4.18677644932786
"977",4.26120268146404
"978",1.87108206423598
"979",0
"980",0
"981",0
"982",0
"983",0
"984",1.62611948891627
"985",5.40609914313561
"986",2.00636966084326
"987",0.930816496819741
"988",0.316533078433362
"989",0.214610096866321
"990",0.203114384614794
"991",1.0464738079767
"992",1.09652035552891
"993",0.522228477149948
"994",0
"995",8.49997864072011
"996",11.9152834723827
"997",0
"998",1.82911057801083
"999",9.83559942648139
"1000",4.28477861396052
"1001",3.94111029428378
"1002",1.55336284278846
"1003",0
"1004",0
"1005",0
"1006",0
"1007",0
"1008",1.54988490793851
"1009",0
"1010",0
"1011",0
"1012",0.392362505447932
"1013",2.50965696128024
"1014",2.56508339940702
"1015",5.69635190344209
"1016",33.4610850821324
"1017",107.557223195534
"1018",143.301970999266
"1019",128.049086199022
"1020",90.666947930393
"1021",124.526140063199
"1022",153.304614690548
"1023",134.259688313561
"1024",149.625031003594
"1025",100.264440567431
"1026",97.8049584677008
"1027",80.5751033754946
"1028",65.984326668388
"1029",40.7118692000856
"1030",29.1274217157276
"1031",17.1167596429645
"1032",3.14125712040181
"1033",4.38310334143933
"1034",0
"1035",0
"1036",0
"1037",0
"1038",0
"1039",11.7768732503345
"1040",37.5147053239947
"1041",101.461558569121
"1042",149.970549104871
"1043",143.248838093289
"1044",84.2322218244849
"1045",127.581054255971
"1046",112.951206031685
"1047",106.989003353562
"1048",137.30977318596
"1049",108.591854526926
"1050",84.237343444858
"1051",83.7425447881758
"1052",52.6995870705641
"1053",31.6508813678572
"1054",11.6017693574174
"1055",2.91595054467066
"1056",0
"1057",2.13147305393227
"1058",0
"1059",0
"1060",0
"1061",0
"1062",0
"1063",5.65288474023299
"1064",16.4173001646673
"1065",73.5161062452786
"1066",105.412783897834
"1067",136.456553466223
"1068",129.974073087034
"1069",126.917749862805
"1070",111.986637311371
"1071",139.116094147118
"1072",149.337164393258
"1073",109.153047302628
"1074",86.3850072475457
"1075",93.6286214716069
"1076",92.9159737277673
"1077",47.6494782830974
"1078",23.1200466910909
"1079",9.99299385760409
"1080",0.78002580473015
"1081",2.33119558889654
"1082",0.322837697448346
"1083",0
"1084",0
"1085",0
"1086",0
"1087",3.09966127786931
"1088",15.7492602633731
"1089",72.9141210952748
"1090",144.759624186161
"1091",134.561894742754
"1092",83.0765174948703
"1093",149.495608409042
"1094",122.049483622032
"1095",115.990130480367
"1096",140.187442491102
"1097",96.1881878982561
"1098",65.4241073601526
"1099",52.7632258102522
"1100",65.6198243632918
"1101",55.9329491214893
"1102",40.682345089782
"1103",7.44993497016839
"1104",0
"1105",0
"1106",0
"1107",0
"1108",0
"1109",0
"1110",0
"1111",3.03012081409079
"1112",16.1363014057738
"1113",39.3108822519406
"1114",91.4398078403386
"1115",103.017863441334
"1116",74.584802706502
"1117",152.753264000525
"1118",114.473558497294
"1119",123.460839761499
"1120",111.418467399173
"1121",58.4324954290532
"1122",61.6100281462249
"1123",49.7161698708376
"1124",19.9822804812477
"1125",3.9307990460678
"1126",0
"1127",0
"1128",0
"1129",2.67320178533019
"1130",0.19758370419367
"1131",0
"1132",0
"1133",0
"1134",0
"1135",1.06059882027607
"1136",1.1336836587361
"1137",0.352265679443646
"1138",0
"1139",11.8126633890948
"1140",11.6715742465665
"1141",0
"1142",1.4488286930235
"1143",8.42647902204781
"1144",4.62212049149527
"1145",4.07912303531913
"1146",1.42933769055022
"1147",0
"1148",0
"1149",0
"1150",0
"1151",0
"1152",1.34105888939757
"1153",5.54370938116767
"1154",2.17993690161085
"1155",1.00108438881748
"1156",0.402983855435683
"1157",0.23857923172695
"1158",0.184873913884216
"1159",0.995436084912416
"1160",1.24889787699755
"1161",0.57221064588382
"1162",0
"1163",7.61043852538226
"1164",11.4246586017555
"1165",0
"1166",1.82403191645434
"1167",8.18164619118551
"1168",4.66558819502412
"1169",4.37849242002823
"1170",1.62362907424306
"1171",0
"1172",0
"1173",0
"1174",0
"1175",0
"1176",1.69510756186374
"1177",0
"1178",0
"1179",0
"1180",0.36863866775839
"1181",2.33674398866801
"1182",2.6783244292026
"1183",6.52603547378114
"1184",37.0488951695304
"1185",98.9414663458058
"1186",132.784091739283
"1187",150.551282582858
"1188",84.5761587473187
"1189",136.065385166656
"1190",123.866029339199
"1191",129.461234954417
"1192",132.194103183945
"1193",105.42663955065
"1194",91.7193102705572
"1195",94.7512983168093
"1196",72.6524254872406
"1197",43.7335261758268
"1198",25.8907436534613
"1199",15.2348197978388
"1200",3.19166880863533
"1201",4.98878383181759
"1202",0
"1203",0
"1204",0
"1205",0
"1206",0
"1207",10.508367342591
"1208",40.018317237678
"1209",95.0008183283757
"1210",152.590756626785
"1211",148.038640916465
"1212",70.2555873692664
"1213",134.427176760866
"1214",126.949921921801
"1215",126.111939659112
"1216",125.356692457765
"1217",121.900198383115
"1218",96.3785392742139
"1219",89.2982522740893
"1220",56.2338896552227
"1221",29.3284592323636
"1222",12.1226626105681
"1223",3.09167068589853
"1224",0
"1225",2.46902436535072
"1226",0
"1227",0
"1228",0
"1229",0
"1230",0
"1231",4.88781795545286
"1232",17.2672514079749
"1233",74.7645379686427
"1234",105.371803556947
"1235",124.128050299
"1236",135.290811154051
"1237",113.325083221422
"1238",123.709236292004
"1239",114.282941591853
"1240",137.607260324669
"1241",105.121443538222
"1242",96.4508837012899
"1243",83.2047080549661
"1244",91.4368568271506
"1245",45.2281073207647
"1246",25.8732134630336
"1247",9.96380712680209
"1248",0.867137863432661
"1249",2.88578183321218
"1250",0.290470881309291
"1251",0
"1252",0
"1253",0
"1254",0
"1255",2.55195769689964
"1256",13.9035955381485
"1257",67.9500925724283
"1258",136.60373745202
"1259",140.158419650387
"1260",90.8585546935117
"1261",136.121050776787
"1262",118.506671833613
"1263",126.262626555368
"1264",129.820368893619
"1265",105.305044355859
"1266",69.5207705372172
"1267",54.692058909879
"1268",58.3926869912112
"1269",57.6638429280131
"1270",32.096418358902
"1271",7.91107258281513
"1272",0
"1273",0
"1274",0
"1275",0
"1276",0
"1277",0
"1278",0
"1279",2.76840221467205
"1280",15.7943878426438
"1281",43.9455784696884
"1282",93.8672656821874
"1283",87.3116670327072
"1284",73.0079238061343
"1285",125.1646090414
"1286",119.522526039409
"1287",118.781532021212
"1288",92.5885534971546
"1289",69.7545268004289
"1290",63.0127026910133
"1291",53.8634086809504
"1292",21.2889213949269
"1293",4.52655235852867
"1294",0
"1295",0
"1296",0
"1297",2.3806480658069
"1298",0.204887279077209
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0.992513668564414
"1304",0.997709986176131
"1305",0.426268415630536
"1306",0
"1307",9.803874343222
"1308",13.7985657256115
"1309",0
"1310",1.65567458344053
"1311",8.39664956734964
"1312",4.05843029793683
"1313",4.48985523288568
"1314",1.65458617897342
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",1.5028260829756
"1321",5.14673788500008
"1322",2.3106214387814
"1323",0.916684452403874
"1324",0.346445191825696
"1325",0.233776544119082
"1326",0.221953972265049
"1327",1.10494362105376
"1328",1.24461399823559
"1329",0.624478052057628
"1330",0
"1331",7.85052934639873
"1332",10.4190442640934
"1333",0
"1334",1.9755547523517
"1335",9.67889448755114
"1336",4.23279768612905
"1337",4.45858596055751
"1338",1.49363212359366
"1339",0
"1340",0
"1341",0
"1342",0
"1343",0
"1344",1.52748067927921
"1345",0
"1346",0
"1347",0
"1348",0.33439917890373
"1349",2.29987806127126
"1350",2.48293591876293
"1351",6.44027030219524
"1352",34.270637953401
"1353",98.1304258009832
"1354",120.372782491564
"1355",130.720394956091
"1356",85.2892945017538
"1357",123.507523335477
"1358",145.074712472179
"1359",114.159951604685
"1360",123.98356066894
"1361",93.6742904779538
"1362",94.1298999138349
"1363",85.3732265364438
"1364",81.3553440407414
"1365",37.6441010469804
"1366",25.7306827908493
"1367",17.5794310224157
"1368",3.71502216718478
"1369",4.56262260310189
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",11.7978845553919
"1376",39.0718496455103
"1377",87.8407683438653
"1378",163.397010959227
"1379",146.412137145787
"1380",70.3086710283957
"1381",139.033104571799
"1382",124.553102994287
"1383",127.729019422944
"1384",122.4950326798
"1385",118.92431247873
"1386",91.435914051635
"1387",79.4710736198583
"1388",55.1509743092022
"1389",29.6294599021417
"1390",13.0380965863083
"1391",2.79891908844798
"1392",0
"1393",2.36690709796913
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",4.73716622977518
"1400",18.8238695734774
"1401",80.2551142205088
"1402",116.582905830758
"1403",114.934426598938
"1404",133.12902096332
"1405",132.242111049168
"1406",117.869182633663
"1407",124.533726769608
"1408",151.48994567822
"1409",110.534990933983
"1410",89.12116644073
"1411",99.3058464054457
"1412",83.2175666713175
"1413",53.6976676019279
"1414",25.6966463912252
"1415",9.27457228397391
"1416",0.846576060211861
"1417",2.7556302448299
"1418",0.293062679703035
"1419",0
"1420",0
"1421",0
"1422",0
"1423",2.85687381519723
"1424",14.6992658398814
"1425",68.053775656459
"1426",142.574315761857
"1427",144.992221208392
"1428",102.751496917144
"1429",150.955659924197
"1430",131.058160893813
"1431",122.981461453548
"1432",134.328848395932
"1433",94.5381422356259
"1434",62.7208326210175
"1435",56.9028317866085
"1436",62.5422052133325
"1437",59.4202157250191
"1438",35.1127689706231
"1439",7.26517167791748
"1440",0
"1441",0
"1442",0
"1443",0
"1444",0
"1445",0
"1446",0
"1447",2.84341104334714
"1448",13.6005271370437
"1449",43.1463091131879
"1450",82.6746786955231
"1451",102.689840155664
"1452",80.7007776060049
"1453",122.875819429488
"1454",130.644226219182
"1455",113.69378521455
"1456",102.145985565303
"1457",57.8911837132907
"1458",59.2996803764847
"1459",53.4080699906009
"1460",18.3943058653231
"1461",4.39056361935466
"1462",0
"1463",0
"1464",0
"1465",2.47583995340338
"1466",0.175660646405868
"1467",0
"1468",0
"1469",0
"1470",0
"1471",0.913965600462578
"1472",1.00313508134524
"1473",0.356341598016245
"1474",0
"1475",10.5067124971763
"1476",13.3017035217762
"1477",0
